Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MBps),SrcMemKd,DstMemKd,Device,Ctx,Strm,Name
2657927642,2272,14557,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2659069346,1920,14582,None,None,None,None,None,None,None,None,None,0.003,1333.332,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2659108322,1760,14595,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2659333603,2976,14606,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2659355427,4416,14614,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2659588773,2752,14626,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2659615493,2528,14636,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2659644773,4320,14650,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2659665318,2336,14660,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2659687622,2432,14670,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2659797702,2176,14676,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2659951880,2176,14682,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2660010504,2048,14695,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2660113320,2241,14707,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2660173481,2272,14720,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2660266218,2944,14736,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2660328266,2496,14751,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2660416075,3776,14766,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2660483211,4192,14780,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2660841613,2560,14797,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2661003503,2272,14803,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2662024597,1824,14828,None,None,None,None,None,None,None,None,None,0.003,1403.507,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2662059701,1760,14841,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2662284983,2976,14852,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2662307575,4576,14860,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2662540793,2783,14872,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2662567737,2560,14882,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2662597753,4288,14896,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2662617625,2336,14906,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2662641145,2432,14916,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2662750266,2176,14922,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2662902843,2496,14928,None,None,None,None,None,None,None,None,None,0.000,1.603,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2662962747,2016,14941,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2663068764,2240,14953,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2663129340,2272,14966,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2663223229,2944,14982,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2663284638,2560,14997,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2663372990,3936,15012,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2663431807,4192,15026,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2663788865,2592,15043,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2663943810,2304,15049,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2664977449,1792,15074,None,None,None,None,None,None,None,None,None,0.003,1428.570,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2665012553,1760,15087,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2665237291,2976,15098,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2665259243,4416,15106,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2665490956,2784,15118,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2665517420,2528,15128,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2665547469,4288,15142,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2665567885,2368,15152,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2665590477,2464,15162,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2665699406,2176,15168,None,None,None,None,None,None,None,None,None,0.000,1.838,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2665857326,2177,15174,None,None,None,None,None,None,None,None,None,0.000,1.837,Device,Pageable,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy DtoH]
2665917423,2016,15187,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::Array<char *, (int)1>>(int, T2, T3)"
2666020304,2304,15199,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)2>>(int, T2, T3)"
2666080240,2240,15212,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
2666183409,2944,15228,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2666245841,2528,15243,1,1,1,1,128,1,21,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, const T1 *, int, int, int, const bool *)"
2666332882,3712,15258,3,1,1,8,32,1,32,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T10)"
2666391122,4192,15272,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2666747189,2560,15289,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2666900662,2271,15295,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2668044957,1856,15320,None,None,None,None,None,None,None,None,None,0.003,1379.310,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2668079645,1760,15333,None,None,None,None,None,None,None,None,None,0.000,72.727,Pinned,Device,NVIDIA A100-PCIE-40GB (0),1,7,[CUDA memcpy HtoD]
2668305951,2944,15344,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)"
2668328191,4576,15352,2,1,1,8,16,1,159,0.000,0.001,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
2668570913,2752,15364,1,1,1,1,128,1,18,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)"
2668597377,2496,15374,1,1,1,128,1,1,22,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)"
2668627073,4320,15388,1,1,1,32,1,1,26,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, float, (int)4>>(T3)"
2668648129,2336,15398,1,1,1,128,1,1,16,0.000,0.000,None,,None,None,NVIDIA A100-PCIE-40GB (0),1,7,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)"
